t_s,current_a,label
2000.579348,1.5595,stall
2000.58035,1.5595,stall
2000.581351,1.5534,stall
2000.582353,1.5595,stall
2000.583354,1.5595,stall
2000.584354,1.5534,stall
2000.585354,1.5565,stall
2000.586356,1.5595,stall
2000.587358,1.5534,stall
2000.588358,1.5534,stall
2000.589358,1.5534,stall
2000.59036,1.5595,stall
2000.591362,1.5595,stall
2000.592363,1.5595,stall
2000.593363,1.5595,stall
2000.594364,1.5534,stall
2000.595365,1.5595,stall
2000.596365,1.5565,stall
2000.597365,1.5534,stall
2000.598367,1.5473,stall
2000.599367,1.5595,stall
2000.600368,1.5595,stall
2000.601368,1.5595,stall
2000.602368,1.5595,stall
2000.603368,1.5595,stall
2000.604369,1.5595,stall
2000.60537,1.5595,stall
2000.606371,1.5595,stall
2000.607372,1.5595,stall
2000.608372,1.5565,stall
2000.609372,1.5473,stall
2000.610372,1.5534,stall
2000.611372,1.5595,stall
2000.612374,1.5595,stall
2000.613374,1.5595,stall
2000.614374,1.5595,stall
2000.615375,1.5595,stall
2000.616375,1.5595,stall
2000.617375,1.5595,stall
2000.618375,1.5595,stall
2000.619375,1.5595,stall
2000.620376,1.5595,stall
2000.621377,1.5595,stall
2000.622378,1.5595,stall
2000.62338,1.5595,stall
2000.62438,1.5595,stall
2000.625382,1.5595,stall
2000.626383,1.5534,stall
2000.627383,1.5473,stall
2000.628383,1.5595,stall
2000.629383,1.5595,stall
2000.630384,1.5595,stall
2000.631384,1.5595,stall
2000.632384,1.5534,stall
2000.633386,1.5595,stall
2000.634387,1.5595,stall
2000.635389,1.5595,stall
2000.636391,1.5473,stall
2000.637391,1.5534,stall
2000.638391,1.5565,stall
2000.639393,1.5595,stall
2000.640393,1.5595,stall
2000.641394,1.5595,stall
2000.642394,1.5595,stall
2000.643394,1.5595,stall
2000.644395,1.5595,stall
2000.645397,1.5534,stall
2000.646397,1.5595,stall
2000.647397,1.5534,stall
2000.648398,1.5534,stall
2000.6494,1.5595,stall
2000.650402,1.5595,stall
2000.651402,1.5595,stall
2000.652403,1.5595,stall
2000.653405,1.5595,stall
2000.654406,1.5595,stall
2000.655408,1.5595,stall
2000.656408,1.5534,stall
2000.657408,1.5534,stall
2000.658408,1.5534,stall
2000.659409,1.5565,stall
2000.660409,1.5595,stall
2000.661409,1.5595,stall
2000.662409,1.5595,stall
2000.663409,1.5351,stall
2000.664411,1.5534,stall
2000.665413,1.5595,stall
2000.666413,1.5595,stall
2000.667413,1.5595,stall
2000.668413,1.5534,stall
2000.669413,1.5595,stall
2000.670415,1.5595,stall
2000.671417,1.5595,stall
2000.672417,1.5534,stall
2000.673417,1.5534,stall
2000.674417,1.5595,stall
2000.675419,1.5595,stall
2000.676419,1.5595,stall
2000.677419,1.5534,stall
2000.678421,1.5595,stall
2000.679422,1.5595,stall
2000.680422,1.5595,stall
2000.681422,1.5595,stall
2000.682423,1.5595,stall
2000.683425,1.5595,stall
2000.684426,1.5595,stall
2000.685426,1.5534,stall
2000.686426,1.5595,stall
2000.687426,1.5595,stall
2000.688428,1.5595,stall
2000.68943,1.5595,stall
2000.690432,1.5595,stall
2000.691433,1.5534,stall
2000.692435,1.529,stall
2000.693436,1.5473,stall
2000.694437,1.5595,stall
2000.695438,1.5595,stall
2000.696439,1.5595,stall
2000.697439,1.5595,stall
2000.698441,1.5595,stall
2000.699443,1.5534,stall
2000.700445,1.5595,stall
2000.701445,1.5595,stall
2000.702445,1.5473,stall
2000.703445,1.5595,stall
2000.704446,1.5595,stall
2000.705446,1.5595,stall
2000.706447,1.5351,stall
2000.707448,1.5595,stall
2000.70845,1.5595,stall
2000.70945,1.5534,stall
2000.710452,1.5595,stall
2000.711452,1.5595,stall
2000.712454,1.5595,stall
2000.713454,1.5595,stall
2000.714455,1.5595,stall
2000.715456,1.5534,stall
2000.716457,1.5534,stall
2000.717457,1.5595,stall
2000.718458,1.5534,stall
2000.719459,1.5534,stall
2000.720461,1.5595,stall
2000.721462,1.5412,stall
2000.722463,1.5504,stall
2000.723463,1.5748,stall
2000.724464,1.5534,stall
2000.725464,1.5534,stall
2000.726466,1.5595,stall
2000.727466,1.5595,stall
2000.728466,1.5595,stall
2000.729467,1.5595,stall
2000.730467,1.5595,stall
2000.731468,1.5595,stall
2000.732468,1.5595,stall
2000.733469,1.5595,stall
2000.734471,1.5595,stall
2000.735471,1.5595,stall
2000.736471,1.5595,stall
2000.737471,1.5534,stall
2000.738473,1.5534,stall
2000.739474,1.5595,stall
2000.740476,1.5534,stall
2000.741477,1.5595,stall
2000.742477,1.5595,stall
2000.743479,1.5595,stall
2000.74448,1.5595,stall
2000.74548,1.5595,stall
2000.746482,1.5534,stall
2000.747482,1.5595,stall
2000.748483,1.5595,stall
2000.749484,1.5595,stall
2000.750485,1.5595,stall
2000.751485,1.5595,stall
2000.752487,1.5534,stall
2000.753487,1.5595,stall
2000.754487,1.5595,stall
2000.755489,1.5595,stall
2000.75649,1.5534,stall
2000.757491,1.5595,stall
2000.758493,1.5595,stall
2000.759493,1.5595,stall
2000.760493,1.5595,stall
2000.761493,1.5595,stall
2000.762494,1.5473,stall
2000.763494,1.5595,stall
2000.764496,1.5534,stall
2000.765496,1.5595,stall
2000.766498,1.5534,stall
2000.7675,1.5595,stall
2000.768501,1.5595,stall
2000.769501,1.5595,stall
2000.770501,1.5595,stall
2000.771502,1.5534,stall
2000.772502,1.5595,stall
2000.773502,1.5595,stall
2000.774502,1.5595,stall
2000.775502,1.5595,stall
2000.776502,1.5595,stall
2000.777504,1.5534,stall
2000.778506,1.5473,stall
2000.779506,1.5595,stall
2000.780507,1.5595,stall
2000.781507,1.5473,stall
2000.782507,1.5595,stall
2000.783508,1.5595,stall
2000.784508,1.5534,stall
2000.785508,1.5595,stall
2000.78651,1.5534,stall
2000.787511,1.5534,stall
2000.788513,1.5473,stall
2000.789515,1.5534,stall
2000.790515,1.5595,stall
2000.791517,1.5595,stall
2000.792517,1.5595,stall
2000.793518,1.5595,stall
2000.794518,1.5595,stall
2000.795519,1.5473,stall
2000.796521,1.5595,stall
2000.797522,1.5534,stall
2000.798524,1.5595,stall
2000.799524,1.5595,stall
2000.800524,1.5595,stall
2000.801526,1.5443,stall
2000.802526,1.5534,stall
2000.803526,1.5534,stall
2000.804527,1.5595,stall
2000.805527,1.5595,stall
2000.806527,1.5595,stall
2000.807529,1.5534,stall
2000.80853,1.5595,stall
2000.80953,1.5504,stall
2000.810531,1.5595,stall
2000.811532,1.5473,stall
2000.812532,1.5473,stall
2000.813534,1.5595,stall
2000.814534,1.5595,stall
2000.815535,1.5595,stall
2000.816535,1.5595,stall
2000.817535,1.5595,stall
2000.818535,1.5595,stall
2000.819536,1.5534,stall
2000.820538,1.5595,stall
2000.821539,1.5565,stall
2000.822541,1.5595,stall
2000.823541,1.5595,stall
2000.824543,1.5595,stall
2000.825543,1.5595,stall
2000.826543,1.5534,stall
2000.827543,1.5534,stall
2000.828543,1.5595,stall
2000.829543,1.5595,stall
2000.830543,1.5595,stall
2000.831543,1.5595,stall
2000.832544,1.5595,stall
2000.833544,1.5595,stall
2000.834544,1.5565,stall
2000.835544,1.5718,stall
2000.836544,1.5473,stall
2000.837544,1.5595,stall
2000.838545,1.5595,stall
2000.839545,1.5595,stall
2000.840546,1.5534,stall
2000.841546,1.5595,stall
2000.842546,1.5595,stall
2000.843546,1.5595,stall
2000.844547,1.5534,stall
2000.845549,1.5565,stall
2000.846549,1.5595,stall
2000.847549,1.5595,stall
2000.848549,1.5534,stall
2000.849551,1.5595,stall
2000.850551,1.5595,stall
2000.851551,1.5473,stall
2000.852552,1.5595,stall
2000.853554,1.5595,stall
2000.854554,1.5595,stall
2000.855555,1.5595,stall
2000.856555,1.5534,stall
2000.857555,1.5595,stall
2000.858556,1.5595,stall
2000.859558,1.5534,stall
2000.86056,1.5412,stall
2000.861561,1.5534,stall
2000.862561,1.5595,stall
2000.863563,1.5504,stall
2000.864563,1.5595,stall
2000.865565,1.5534,stall
2000.866567,1.5504,stall
2000.867567,1.5809,stall
2000.868567,1.5595,stall
2000.869568,1.5595,stall
2000.87057,1.5595,stall
2000.87157,1.5595,stall
2000.87257,1.5595,stall
2000.87357,1.5595,stall
2000.87457,1.584,stall
2000.875572,1.5504,stall
2000.876572,1.5504,stall
2000.877574,1.5595,stall
2000.878575,1.5473,stall
2000.879575,1.5595,stall
2000.880575,1.5595,stall
2000.881575,1.5534,stall
2000.882575,1.5534,stall
2000.883577,1.5595,stall
2000.884579,1.5595,stall
2000.885579,1.5595,stall
2000.886579,1.5534,stall
2000.887579,1.5595,stall
2000.888581,1.5595,stall
2000.889581,1.5534,stall
2000.890581,1.5595,stall
2000.891581,1.5595,stall
2000.892583,1.5595,stall
2000.893584,1.5534,stall
2000.894585,1.5595,stall
2000.895587,1.5595,stall
2000.896587,1.5534,stall
2000.897588,1.5595,stall
2000.89859,1.5595,stall
2000.89959,1.5595,stall
2000.900592,1.5595,stall
2000.901592,1.5595,stall
2000.902594,1.5595,stall
2000.903594,1.5595,stall
2000.904594,1.5504,stall
2000.905595,1.5534,stall
2000.906596,1.5595,stall
2000.907597,1.5534,stall
2000.908599,1.5534,stall
2000.909601,1.5534,stall
2000.910603,1.5595,stall
2000.911603,1.5595,stall
2000.912605,1.5595,stall
2000.913607,1.5595,stall
2000.914609,1.5595,stall
2000.915609,1.5595,stall
2000.916609,1.5595,stall
2000.917609,1.5473,stall
2000.91861,1.5595,stall
2000.919612,1.5595,stall
2000.920612,1.5595,stall
2000.921612,1.5534,stall
2000.922612,1.5595,stall
2000.923612,1.5595,stall
2000.924612,1.5534,stall
2000.925614,1.5595,stall
2000.926615,1.5504,stall
2000.927615,1.5504,stall
2000.928617,1.5595,stall
2000.929618,1.5473,stall
2000.930618,1.5534,stall
2000.931619,1.5595,stall
2000.93262,1.5595,stall
2000.933622,1.5595,stall
2000.934622,1.5534,stall
2000.935622,1.5595,stall
2000.936624,1.5595,stall
2000.937624,1.5595,stall
2000.938624,1.5595,stall
2000.939625,1.5595,stall
2000.940626,1.5595,stall
2000.941627,1.5595,stall
2000.942627,1.5595,stall
2000.943628,1.5534,stall
2000.944629,1.5595,stall
2000.945629,1.5595,stall
2000.946631,1.5595,stall
2000.947632,1.5595,stall
2000.948634,1.5534,stall
2000.949634,1.5504,stall
2000.950634,1.5473,stall
2000.951635,1.5595,stall
2000.952635,1.5534,stall
2000.953637,1.5595,stall
2000.954639,1.5595,stall
2000.95564,1.5534,stall
2000.956642,1.5595,stall
2000.957642,1.5595,stall
2000.958643,1.5595,stall
2000.959644,1.5595,stall
2000.960646,1.5595,stall
2000.961646,1.5595,stall
2000.962647,1.5595,stall
2000.963647,1.5534,stall
2000.964647,1.5595,stall
2000.965647,1.5595,stall
2000.966648,1.5595,stall
2000.967648,1.5595,stall
2000.968649,1.5595,stall
2000.969651,1.5595,stall
2000.970653,1.5595,stall
2000.971655,1.5595,stall
2000.972655,1.5595,stall
2000.973655,1.5595,stall
2000.974655,1.5595,stall
2000.975656,1.5595,stall
2000.976656,1.5595,stall
2000.977656,1.5595,stall
2000.978656,1.5534,stall
2000.979657,1.5595,stall
2000.980659,1.5595,stall
2000.981661,1.5595,stall
2000.982661,1.5595,stall
2000.983661,1.5595,stall
2000.984661,1.5595,stall
2000.985663,1.5595,stall
2000.986664,1.5595,stall
2000.987665,1.5595,stall
2000.988665,1.5595,stall
2000.989665,1.5595,stall
2000.990666,1.5595,stall
2000.991666,1.5595,stall
2000.992668,1.5595,stall
2000.993668,1.5595,stall
2000.99467,1.5595,stall
2000.99567,1.5595,stall
2000.99667,1.5595,stall
2000.99767,1.5595,stall
2000.99867,1.5595,stall
2000.99967,1.5595,stall
2001.00067,1.5779,stall
2001.001671,1.5595,stall
2001.002673,1.5595,stall
2001.003674,1.5595,stall
2001.004675,1.5595,stall
2001.005677,1.5595,stall
2001.006677,1.5595,stall
2001.007677,1.5595,stall
2001.008677,1.5595,stall
2001.009677,1.5534,stall
2001.010679,1.5595,stall
2001.011681,1.5534,stall
2001.012682,1.5534,stall
2001.013683,1.5595,stall
2001.014684,1.5534,stall
2001.015685,1.5595,stall
2001.016685,1.5351,stall
2001.017685,1.5595,stall
2001.018687,1.5595,stall
2001.019689,1.5595,stall
2001.020689,1.5534,stall
2001.02169,1.5595,stall
2001.022691,1.5595,stall
2001.023691,1.5595,stall
2001.024693,1.5595,stall
2001.025695,1.5595,stall
2001.026695,1.5473,stall
2001.027695,1.5534,stall
2001.028695,1.5473,stall
2001.029695,1.5595,stall
2001.030695,1.5595,stall
2001.031695,1.5595,stall
2001.032696,1.5595,stall
2001.033697,1.5595,stall
2001.034699,1.5534,stall
2001.035699,1.5534,stall
2001.036699,1.5534,stall
2001.037701,1.5595,stall
2001.038702,1.5595,stall
2001.039703,1.5595,stall
2001.040703,1.5595,stall
2001.041704,1.5534,stall
2001.042704,1.5595,stall
2001.043705,1.5534,stall
2001.044705,1.5473,stall
2001.045705,1.5595,stall
2001.046705,1.5595,stall
2001.047707,1.5473,stall
2001.048709,1.5534,stall
2001.049709,1.5595,stall
2001.050709,1.5595,stall
2001.051709,1.5534,stall
2001.052709,1.5534,stall
2001.053709,1.5595,stall
2001.054711,1.5595,stall
2001.055711,1.5565,stall
2001.056713,1.5504,stall
2001.057714,1.5595,stall
2001.058714,1.5534,stall
2001.059714,1.5595,stall
2001.060715,1.5595,stall
2001.061716,1.5595,stall
2001.062717,1.5565,stall
2001.063717,1.5565,stall
2001.064718,1.5595,stall
2001.065719,1.5565,stall
2001.066721,1.5534,stall
2001.067721,1.5595,stall
2001.068721,1.5473,stall
2001.069722,1.5595,stall
2001.070724,1.5595,stall
2001.071724,1.5443,stall
2001.072726,1.5534,stall
2001.073726,1.5534,stall
2001.074726,1.5534,stall
2001.075727,1.5595,stall
2001.076727,1.5595,stall
2001.077728,1.5473,stall
2001.078729,1.5534,stall
2001.079729,1.5473,stall
2001.080729,1.5534,stall
2001.081731,1.5534,stall
2001.082732,1.5443,stall
2001.083732,1.5595,stall
2001.084732,1.5595,stall
2001.085732,1.5595,stall
2001.086732,1.5595,stall
2001.087732,1.5595,stall
2001.088733,1.5595,stall
2001.089734,1.5595,stall
2001.090734,1.5534,stall
2001.091734,1.5473,stall
2001.092735,1.5534,stall
2001.093735,1.5595,stall
2001.094737,1.5473,stall
2001.095737,1.5473,stall
2001.096738,1.5534,stall
2001.097739,1.5534,stall
2001.098741,1.5595,stall
2001.099741,1.5595,stall
2001.100742,1.5534,stall
2001.101743,1.5534,stall
2001.102743,1.5534,stall
2001.103744,1.5595,stall
2001.104745,1.5534,stall
2001.105745,1.5534,stall
2001.106747,1.5534,stall
2001.107747,1.5595,stall
2001.108749,1.5534,stall
2001.109749,1.5473,stall
2001.11075,1.5534,stall
2001.11175,1.5473,stall
2001.112751,1.5534,stall
2001.113752,1.5595,stall
2001.114754,1.5595,stall
2001.115756,1.5504,stall
2001.116756,1.5473,stall
2001.117756,1.5534,stall
2001.118756,1.5595,stall
2001.119758,1.5595,stall
2001.120758,1.5534,stall
2001.121758,1.5534,stall
2001.122759,1.5534,stall
2001.123761,1.5595,stall
2001.124763,1.5534,stall
2001.125763,1.5534,stall
2001.126765,1.5534,stall
2001.127766,1.5534,stall
2001.128767,1.5534,stall
2001.129767,1.5473,stall
2001.130768,1.5595,stall
2001.131769,1.5595,stall
2001.132769,1.5595,stall
2001.133769,1.5534,stall
2001.134771,1.5473,stall
2001.135772,1.5595,stall
2001.136772,1.5595,stall
2001.137772,1.5595,stall
2001.138772,1.5534,stall
2001.139773,1.5534,stall
2001.140774,1.5595,stall
2001.141774,1.5534,stall
2001.142774,1.5595,stall
2001.143775,1.5412,stall
2001.144777,1.5534,stall
2001.145779,1.5595,stall
2001.14678,1.5534,stall
2001.14778,1.5534,stall
2001.14878,1.5504,stall
2001.149782,1.5534,stall
2001.150784,1.5473,stall
2001.151785,1.5595,stall
2001.152785,1.5595,stall
2001.153785,1.5595,stall
2001.154785,1.5473,stall
2001.155785,1.5534,stall
2001.156786,1.5534,stall
2001.157787,1.5595,stall
2001.158789,1.5534,stall
2001.15979,1.5534,stall
2001.160792,1.5534,stall
2001.161793,1.5534,stall
2001.162795,1.5595,stall
2001.163797,1.5534,stall
2001.164798,1.5595,stall
2001.1658,1.5534,stall
2001.1668,1.5504,stall
2001.167801,1.5595,stall
2001.168802,1.5595,stall
2001.169802,1.5595,stall
2001.170802,1.5534,stall
2001.171802,1.5595,stall
2001.172802,1.5534,stall
2001.173802,1.5473,stall
2001.174802,1.5595,stall
2001.175802,1.5534,stall
2001.176804,1.5595,stall
2001.177804,1.5534,stall
2001.178804,1.5504,stall
2001.179804,1.5534,stall
2001.180804,1.5412,stall
2001.181804,1.5534,stall
2001.182805,1.5595,stall
2001.183807,1.5473,stall
2001.184808,1.5595,stall
2001.185808,1.5534,stall
2001.18681,1.5534,stall
2001.187812,1.5473,stall
2001.188812,1.5595,stall
2001.189813,1.5534,stall
2001.190814,1.5534,stall
2001.191816,1.5473,stall
2001.192816,1.5534,stall
2001.193817,1.5595,stall
2001.194817,1.5534,stall
2001.195819,1.5473,stall
2001.196819,1.5443,stall
2001.197821,1.5595,stall
2001.198821,1.5595,stall
2001.199821,1.5534,stall
2001.200821,1.5595,stall
2001.201821,1.5534,stall
2001.202821,1.5534,stall
2001.203823,1.5595,stall
2001.204825,1.5534,stall
2001.205826,1.5534,stall
2001.206828,1.5534,stall
2001.207829,1.5595,stall
2001.208829,1.5595,stall
2001.209831,1.5595,stall
2001.210832,1.5595,stall
2001.211832,1.5595,stall
2001.212832,1.5595,stall
2001.213832,1.5534,stall
2001.214832,1.5565,stall
2001.215832,1.5595,stall
2001.216832,1.5534,stall
2001.217832,1.5534,stall
2001.218832,1.5534,stall
2001.219834,1.5534,stall
2001.220834,1.5595,stall
2001.221835,1.5534,stall
2001.222837,1.5595,stall
2001.223837,1.5595,stall
2001.224837,1.5534,stall
2001.225837,1.5595,stall
2001.226838,1.5595,stall
2001.22784,1.5534,stall
2001.228841,1.5534,stall
2001.229843,1.5595,stall
2001.230844,1.5534,stall
2001.231844,1.5412,stall
2001.232846,1.5595,stall
2001.233847,1.5412,stall
2001.234848,1.5595,stall
2001.235848,1.5595,stall
2001.236848,1.5534,stall
2001.237849,1.5595,stall
2001.238851,1.5534,stall
2001.239852,1.5534,stall
2001.240852,1.5595,stall
2001.241852,1.5595,stall
2001.242853,1.5595,stall
2001.243855,1.5595,stall
2001.244856,1.5534,stall
2001.245856,1.5534,stall
2001.246858,1.5534,stall
2001.247858,1.5534,stall
2001.248858,1.5595,stall
2001.249858,1.5595,stall
2001.250858,1.5534,stall
2001.251858,1.5473,stall
2001.252859,1.5534,stall
2001.253861,1.5534,stall
2001.254863,1.5504,stall
2001.255864,1.5595,stall
2001.256864,1.5595,stall
2001.257865,1.5779,stall
2001.258866,1.5412,stall
2001.259867,1.5595,stall
2001.260867,1.5534,stall
2001.261867,1.5504,stall
2001.262869,1.5473,stall
2001.263869,1.5473,stall
2001.264869,1.5473,stall
2001.265869,1.5534,stall
2001.266869,1.5595,stall
2001.26787,1.5595,stall
2001.268872,1.5534,stall
2001.269873,1.5595,stall
2001.270873,1.5534,stall
2001.271873,1.5595,stall
2001.272873,1.5595,stall
2001.273875,1.5534,stall
2001.274875,1.5504,stall
2001.275875,1.5412,stall
2001.276875,1.5473,stall
2001.277875,1.5534,stall
2001.278875,1.5595,stall
2001.279875,1.5595,stall
2001.280875,1.5595,stall
2001.281876,1.5473,stall
2001.282876,1.5595,stall
2001.283878,1.5504,stall
2001.284879,1.5595,stall
2001.285881,1.5595,stall
2001.286881,1.5473,stall
2001.287881,1.5595,stall
2001.288881,1.5534,stall
2001.289881,1.5504,stall
2001.290881,1.5534,stall
2001.291881,1.5534,stall
2001.292882,1.5565,stall
2001.293883,1.5595,stall
2001.294885,1.5595,stall
2001.295885,1.5534,stall
2001.296887,1.5504,stall
2001.297887,1.5595,stall
2001.298887,1.5595,stall
2001.299888,1.5534,stall
2001.300888,1.5534,stall
2001.301889,1.5595,stall
2001.30289,1.5595,stall
2001.30389,1.5595,stall
2001.304892,1.5473,stall
2001.305893,1.5504,stall
2001.306893,1.5595,stall
2001.307895,1.5534,stall
2001.308897,1.5534,stall
2001.309898,1.5595,stall
2001.3109,1.5534,stall
2001.311902,1.5351,stall
2001.312904,1.5473,stall
2001.313904,1.5595,stall
2001.314906,1.5534,stall
2001.315908,1.5595,stall
2001.316908,1.5534,stall
